"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.amazon.es/b?node=22154454031&pd_rd_w=dspza&pf_rd_p=d8c5a901-4ad7-4273-b837-806cda1741da&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es: Relojes de hombre por menos de 99€: Relojes","54","524","Compras en línea de Relojes de hombre por menos de 99€ de una gran selección en la tienda Relojes.","98","654","Relojes de hombre por menos de 99€, Relojes, Amazon.es","54","","0","","0","Casio Collection A168WG-9EF, Reloj Unisex, Oro","46","Casio Collection B640WC-5AEF, Reloj Digital Unisex, Acero Inoxidable, Marrón","76","","","","https://www.amazon.es/b?ie=UTF8&node=22154454031","https://www.amazon.es/Relojes-hombre-99€/s?rh=n%3A22154454031&page=2","","","","395275","1716","2.617","1","","2","2","1.020","290","147","32","31","","","","","7c6845797f6f271ec3a463bd8d6a3651","0.407","","","","https://www.amazon.es/b?node=22154454031&pd_rd_w=dspza&pf_rd_p=d8c5a901-4ad7-4273-b837-806cda1741da&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/Artemide-Tolomeo-llevó-lámpara-mesa/dp/B00T83QDHE?pd_rd_w=9ZyRv&pf_rd_p=aa5c71c1-ec78-4a31-b740-ed73e7240204&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7409","57","5.157","1","","1","1","0.510","2","2","0","0","","","","","5e79a14e01be40598a24a4089d322103","0.095","","","","https://www.amazon.es/Artemide-Tolomeo-llev%C3%B3-l%C3%A1mpara-mesa/dp/B00T83QDHE?pd_rd_w=9ZyRv&pf_rd_p=aa5c71c1-ec78-4a31-b740-ed73e7240204&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/gp/dmusic/promotions/AmazonMusicUnlimited/?ie=UTF8&ref_=nav_swm_dmm_gw_es_sw_1023&pf_rd_p=7822c53a-459d-4883-b803-7d5e1f6c1c63&pf_rd_s=nav-sitewide-msg&pf_rd_t=4201&pf_rd_i=navbar-4201&pf_rd_m=A1RKKUPIHCS9HS&pf_rd_r=1TZ0WKKWQTXWS4GX0X50","text/html; charset=UTF-8","301","MovedPermanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","1","","1","1","0.510","0","0","0","0","","","","","","0.130","","https://www.amazon.es/music/unlimited?ref_=nav_swm_dmm_gw_es_sw_1023","HTTP Redirect","https://www.amazon.es/gp/dmusic/promotions/AmazonMusicUnlimited/?ie=UTF8&ref_=nav_swm_dmm_gw_es_sw_1023&pf_rd_p=7822c53a-459d-4883-b803-7d5e1f6c1c63&pf_rd_s=nav-sitewide-msg&pf_rd_t=4201&pf_rd_i=navbar-4201&pf_rd_m=A1RKKUPIHCS9HS&pf_rd_r=1TZ0WKKWQTXWS4GX0X50"
"https://www.amazon.es/gp/help/customer/display.html?ie=UTF8&nodeId=201909150&ref_=footer_Interest_Based_Ads_Notice","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es Ayuda: Aviso sobre publicidad basada en los intereses del usuario","75","692","","0","0","","0","Aviso sobre publicidad basada en los intereses del usuario","58","","0","","0","","0","","","","https://www.amazon.es/gp/help/customer/display.html?nodeId=G64JFZVFDY66XG9K","","","","","227966","1300","3.892","1","","101","100","50.760","88","80","32","31","","","","","a70f11dd6a09d3c0dcb0013d7fe8c589","0.445","","","","https://www.amazon.es/gp/help/customer/display.html?ie=UTF8&nodeId=201909150&ref_=footer_Interest_Based_Ads_Notice"
"https://www.amazon.es/Candelero-pequeño-cemento-y-cobre/dp/B08LHHVX29?pd_rd_w=5LGkj&pf_rd_p=7d54abc6-4c0f-4579-bc40-edd158573c89&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7392","57","5.169","1","","1","1","0.510","2","2","0","0","","","","","870c914f07192df5936f4adb6e89c454","0.100","","","","https://www.amazon.es/Candelero-peque%C3%B1o-cemento-y-cobre/dp/B08LHHVX29?pd_rd_w=5LGkj&pf_rd_p=7d54abc6-4c0f-4579-bc40-edd158573c89&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/David-Jones-Bandolera-Múltiples-Bolsillos/dp/B07SX3C5BQ?pd_rd_w=lPHie&pf_rd_p=cd871a9c-19f8-4f5f-8b24-65d7610b1181&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7400","57","5.164","1","","1","1","0.510","2","2","0","0","","","","","14ba718341da7c6649aeb701196e88c3","0.124","","","","https://www.amazon.es/David-Jones-Bandolera-M%C3%BAltiples-Bolsillos/dp/B07SX3C5BQ?pd_rd_w=lPHie&pf_rd_p=cd871a9c-19f8-4f5f-8b24-65d7610b1181&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/autumn-wind-Reversible-Juguetes-Vibrante-Original/dp/B08KYCPLH7?pd_rd_w=X5TGg&pf_rd_p=48481e87-4e46-4fe0-9d03-4714afe44108&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7398","57","5.165","1","","1","1","0.510","2","2","0","0","","","","","ae35deec7926af3feb66c051415b7b17","0.057","","","","https://www.amazon.es/autumn-wind-Reversible-Juguetes-Vibrante-Original/dp/B08KYCPLH7?pd_rd_w=X5TGg&pf_rd_p=48481e87-4e46-4fe0-9d03-4714afe44108&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/blackfriday?ref_=nav_cs_td_bfc_dt_cr","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Black Friday 2020 | Amazon.es","29","276","Black Friday comienza antes: disfruta de más de un mes de ofertas exclusivas a partir del 26 de octubre. Adelanta tus compras. Disfruta después.","144","925","","0","","0","","0","","0","","0","","","","https://www.amazon.es/blackfriday","","","","","373141","590","1.340","1","","110","109","55.330","68","66","32","31","","","","","e5b9c61e6b6909cc4006a70a7252b341","0.209","","","","https://www.amazon.es/blackfriday?ref_=nav_cs_td_bfc_dt_cr"
"https://www.amazon.es/blackfriday/2?gb_f_GB-SUPPLE=dealTypes:LIGHTNING_DEAL&gb_ttl_GB-SUPPLE=Ofertas%20Flash","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Black Friday 2020 | Amazon.es","29","276","Black Friday comienza antes: disfruta de más de un mes de ofertas exclusivas a partir del 26 de octubre. Adelanta tus compras. Disfruta después.","144","925","","0","","0","","0","","0","","0","","","","https://www.amazon.es/blackfriday","","","","","287625","591","1.661","1","","7","4","2.030","69","68","33","32","","","","","a5c5c1132684b701437d2447f686e4ca","0.156","","","","https://www.amazon.es/blackfriday/2?gb_f_GB-SUPPLE=dealTypes:LIGHTNING_DEAL&gb_ttl_GB-SUPPLE=Ofertas%2520Flash"
"https://www.amazon.es/l/ref=CEHPBSH/21077658031","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es: AmazonBasics : Suministros de oficina: Oficina y papelería","69","635","Compras en línea de AmazonBasics : Suministros de oficina de una gran selección en la tienda Oficina y papelería.","113","730","AmazonBasics : Suministros de oficina, Oficina y papelería, Amazon.es","69","","0","","0","AmazonBasics Papel multiusos para impresora A4 80gsm, 1 paquete, 500 hojas, blanco","82","AmazonBasics - Pizarra blanca magnética con bandeja para rotuladores y marco de aluminio, 120 cm x 90 cm","104","","","","https://www.amazon.es/b?ie=UTF8&node=21077658031","https://www.amazon.es/AmazonBasics-Suministros-oficina-papelería/s?rh=n%3A21077658031&page=2","","","","335000","1646","3.156","1","","3","3","1.520","228","126","33","32","","","","","c678f2b085487fbe144570974948f82e","0.268","","","","https://www.amazon.es/l/ref=CEHPBSH/21077658031"
"https://www.amazon.es/gp/help/customer/display.html?ie=UTF8&nodeId=201909000&ref_=footer_cou","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es Ayuda: Condiciones de Uso y Venta","43","425","","0","0","","0","Condiciones de Uso y Venta","26","","0","Condiciones de Uso","18","Condiciones de venta","20","","","","https://www.amazon.es/gp/help/customer/display.html?nodeId=GLSBYFE9MGKKQXXM","","","","","288558","8130","18.449","1","","104","100","50.760","116","96","36","34","","","","","dc3458f13ebb8f61527b1ef877cfc9db","0.372","","","","https://www.amazon.es/gp/help/customer/display.html?ie=UTF8&nodeId=201909000&ref_=footer_cou"
"https://www.amazon.es/b/ref=alesgwhc?node=14606470031","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Hogar | Amazon Launchpad","24","248","Compra ya productos innovadores en el departamento Hogar de las startups más brillantes de hoy en amazon.es/launchpad.","118","794","Amazon Launchpad, Hogar, Arte y artículos de arte, Artículos para mascotas, Cocina, Herramientas, Hogar, muebles y oficina, Jardín y exteriores, Oficina","152","Amazon Launchpad: productos de hogar y jardín creados por startups","66","","0","Los más vendidos en Amazon Launchpad Hogar Ver más","50","Productos para mejorar tu hogar","31","","","","https://www.amazon.es/Hogar/b?ie=UTF8&node=14606470031","","","","","549750","2834","3.071","1","","7","3","1.520","376","197","33","32","","","","","91b75545fef057f9082bfaba288a2b84","0.440","","","","https://www.amazon.es/b/ref=alesgwhc?node=14606470031"
"https://www.amazon.es/SINOPHANT-Leggings-para-Mujer/dp/B07QC2439T?pd_rd_w=X5TGg&pf_rd_p=48481e87-4e46-4fe0-9d03-4714afe44108&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7368","57","5.186","1","","1","1","0.510","2","2","0","0","","","","","e46cc639142806b3d66f9c0cdbc2022d","0.136","","","","https://www.amazon.es/SINOPHANT-Leggings-para-Mujer/dp/B07QC2439T?pd_rd_w=X5TGg&pf_rd_p=48481e87-4e46-4fe0-9d03-4714afe44108&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/gp/help/customer/display.html?ie=UTF8&nodeId=201909010&ref_=footer_privacy","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es Ayuda: Aviso de Privacidad de Amazon.es","49","482","","0","0","","0","Aviso de Privacidad de Amazon.es","32","","0","Responsables de la Información Personal","39","Escudo de Privacidad entre la Unión Europea y Estados Unidos y entre Suiza y Estados Unidos","91","","","","https://www.amazon.es/gp/help/customer/display.html?nodeId=GX7NJQ4ZB8MHFRNJ","","","","","274785","5350","12.909","1","","122","100","50.760","125","89","43","40","","","","","9d0d70c6a902aa02b1c2cbcaf99ab5e8","0.246","","","","https://www.amazon.es/gp/help/customer/display.html?ie=UTF8&nodeId=201909010&ref_=footer_privacy"
"https://www.amazon.es/Reloj-Casio-para-Hombre-MCW-200H-9AVEF/dp/B0788MHG4C?pd_rd_w=dspza&pf_rd_p=d8c5a901-4ad7-4273-b837-806cda1741da&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7392","57","5.169","1","","1","1","0.510","2","2","0","0","","","","","90fde1407824243d0d7e48ac3a285bc8","0.067","","","","https://www.amazon.es/Reloj-Casio-para-Hombre-MCW-200H-9AVEF/dp/B0788MHG4C?pd_rd_w=dspza&pf_rd_p=d8c5a901-4ad7-4273-b837-806cda1741da&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/gcx/-/gfhz/?ref_=nav_cs_giftfinder","text/html;charset=UTF-8","200","OK","Indexable","","Regalos para todos | Amazon.es Buscador de regalos","50","479","","0","0","","0","","0","","0","","0","","0","","","","","","","","","240255","521","1.596","1","","110","109","55.330","55","54","32","31","","","","","59abfb86c4c095d0c8323235203a9052","0.177","","","","https://www.amazon.es/gcx/-/gfhz/?ref_=nav_cs_giftfinder"
"https://www.amazon.es/Pequeño-Personalizable-Pendientes-Pulseras-Collares/dp/B0863CM2MD?pd_rd_w=nYOLC&pf_rd_p=14decd95-646d-41a5-9500-1822a811c81c&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7410","57","5.157","1","","1","1","0.510","2","2","0","0","","","","","933795e1ce29ff133f117c8683d56958","0.067","","","","https://www.amazon.es/Peque%C3%B1o-Personalizable-Pendientes-Pulseras-Collares/dp/B0863CM2MD?pd_rd_w=nYOLC&pf_rd_p=14decd95-646d-41a5-9500-1822a811c81c&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/gp/yourstore/pym/ref=pd_pyml_rhf/260-3695900-6142645","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","1","","2","1","0.510","0","0","0","0","","","","","","","","","","https://www.amazon.es/gp/yourstore/pym/ref=pd_pyml_rhf/260-3695900-6142645"
"https://www.amazon.es/CRAZYCHIC-Portadocumentos-Negocios-Bandolera-Capacidad/dp/B07V9G5TQF?pd_rd_w=lPHie&pf_rd_p=cd871a9c-19f8-4f5f-8b24-65d7610b1181&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7398","57","5.165","1","","1","1","0.510","2","2","0","0","","","","","c0e3e97fe1cf00d236de846871f3d592","0.100","","","","https://www.amazon.es/CRAZYCHIC-Portadocumentos-Negocios-Bandolera-Capacidad/dp/B07V9G5TQF?pd_rd_w=lPHie&pf_rd_p=cd871a9c-19f8-4f5f-8b24-65d7610b1181&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/dp/B07ZZVWB4L/ref=gw_es_desk_mso_smp_shl_q4","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7129","57","5.360","1","","3","3","1.520","2","2","0","0","","","","","6b8d3bddcca6e1788a8f44b32c212a15","0.139","","","","https://www.amazon.es/dp/B07ZZVWB4L/ref=gw_es_desk_mso_smp_shl_q4"
"https://www.amazon.es/Puma-Sport-Calcetines-Unisex-Paquete/dp/B01LZ3ZHHU?pd_rd_w=X5TGg&pf_rd_p=48481e87-4e46-4fe0-9d03-4714afe44108&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7380","57","5.178","1","","1","1","0.510","2","2","0","0","","","","","64147bd1e0ffd350d22749f42605b3d0","0.067","","","","https://www.amazon.es/Puma-Sport-Calcetines-Unisex-Paquete/dp/B01LZ3ZHHU?pd_rd_w=X5TGg&pf_rd_p=48481e87-4e46-4fe0-9d03-4714afe44108&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/s?rh=n%3A22176377031%2Cn%3A2008195031&bbn=22176377031","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7153","57","5.342","1","","3","3","1.520","2","2","0","0","","","","","9cf7ed10bbe99d009b721febdb12a64a","0.076","","","","https://www.amazon.es/s?rh=n%3A22176377031%2Cn%3A2008195031&bbn=22176377031"
"https://www.amazon.es/dp/B07SNPKX5Y/ref=gw_es_desk_h1_aucc_cw_qh_q4_noprice","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7139","57","5.352","1","","3","3","1.520","2","2","0","0","","","","","b4a4f0b19fc260257cbeaf6fbcceadac","0.074","","","","https://www.amazon.es/dp/B07SNPKX5Y/ref=gw_es_desk_h1_aucc_cw_qh_q4_noprice"
"https://www.amazon.es/gp/browse.html?node=827230031&ref_=gw_es_desk_mso_comb_seemore_Q4","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Dispositivos Amazon | Amazon.es","31","301","Compras en línea en Dispositivos Amazon y Accesorios de una gran selección de Amazon Echo, Seguridad del hogar Amazon, E-readers Kindle, Tablets Fire, Fire TV y mucho más a precios bajos.","187","1247","Dispositivos Amazon, Amazon Echo, Seguridad del hogar Amazon, E-readers Kindle, Tablets Fire, Fire TV, Dispositivos Amazon y Accesorios, Amazon.es","146","","0","","0","Echo Dot (3.ª generación) - Altavoz inteligente con Alexa, tela de color antracita","82","Nuevo Fire TV Stick con mando por voz Alexa (incluye controles del TV), streaming HD, modelo de 2020","100","","","","https://www.amazon.es/Dispositivos-Amazon/b?ie=UTF8&node=827230031","https://www.amazon.es/Dispositivos-Amazon-Accesorios/s?rh=n%3A827230031&page=2","","","","307825","1264","2.716","1","","4","4","2.030","153","101","32","31","","","","","de91e8ff7396e8b6d73645f49e203e86","0.346","","","","https://www.amazon.es/gp/browse.html?node=827230031&ref_=gw_es_desk_mso_comb_seemore_Q4"
"https://www.amazon.es/s?i=apparel&bbn=3074028031&rh=n%3A2846220031%2Cn%3A3074028031%2Cn%3A3074066031%2Cp_n_specials_match%3A21622373031","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7242","57","5.276","1","","3","3","1.520","2","2","0","0","","","","","e9a8757d925ad1b6ad89f2e7fbc48f2b","0.068","","","","https://www.amazon.es/s?i=apparel&bbn=3074028031&rh=n%3A2846220031%2Cn%3A3074028031%2Cn%3A3074066031%2Cp_n_specials_match%3A21622373031"
"https://www.amazon.es/hz/mycd/myx?_encoding=UTF8&ref_=footer_myk","","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","1","","100","100","50.760","0","0","0","0","","","","","","0.201","","https://www.amazon.es/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.es%2Fhz%2Fmycd%2Fmyx&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=esflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&","HTTP Redirect","https://www.amazon.es/hz/mycd/myx?_encoding=UTF8&ref_=footer_myk"
"https://www.amazon.es/b?ie=UTF8&node=5061838031&ref_=footer_mobapp","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es: App Amazon para smartphones y tablets","48","475","Compra online entre un amplio catálogo de productos en la tienda App Amazon para smartphones y tablets.","103","685","App Amazon para smartphones y tablets, Amazon.es","48","","0","","0","Visita amazon.es/app desde tu móvil para descargar la aplicación, o haz clic en los logos de abajo.","99","","0","","","","https://www.amazon.es/b?ie=UTF8&node=5061838031","","","","","223639","547","1.871","1","","101","100","50.760","68","66","33","32","","","","","63bc25c4243b6c9c3ceef3710e93f8cd","0.196","","","","https://www.amazon.es/b?ie=UTF8&node=5061838031&ref_=footer_mobapp"
"https://www.amazon.es/b/ref=alesgwhc?node=14606458031","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7117","57","5.369","1","","2","2","1.020","2","2","0","0","","","","","b469ae0bcd172bc4ad7ee1c3e1038250","0.069","","","","https://www.amazon.es/b/ref=alesgwhc?node=14606458031"
"https://www.amazon.es/Yumilab-Velero-origami-acabado-navidad/dp/B08L41YKNN?pd_rd_w=5LGkj&pf_rd_p=7d54abc6-4c0f-4579-bc40-edd158573c89&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7382","57","5.176","1","","1","1","0.510","2","2","0","0","","","","","4519b574710367599468c4a89e100b68","0.068","","","","https://www.amazon.es/Yumilab-Velero-origami-acabado-navidad/dp/B08L41YKNN?pd_rd_w=5LGkj&pf_rd_p=7d54abc6-4c0f-4579-bc40-edd158573c89&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/Wave-Futura-técnico-Plancha-Arruga/dp/B07FNSGBHT?pd_rd_w=9ZyRv&pf_rd_p=aa5c71c1-ec78-4a31-b740-ed73e7240204&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7393","57","5.168","1","","1","1","0.510","2","2","0","0","","","","","5c735ce636c969b61ccbec0122b48d02","0.066","","","","https://www.amazon.es/Wave-Futura-t%C3%A9cnico-Plancha-Arruga/dp/B07FNSGBHT?pd_rd_w=9ZyRv&pf_rd_p=aa5c71c1-ec78-4a31-b740-ed73e7240204&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/dp/B07KD6624B/ref=gw_es_desk_h1_aucc_ck_qh_q4_noprice","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7139","57","5.352","1","","3","3","1.520","2","2","0","0","","","","","b692632ebde5e1dbec64f9db91227f9","0.068","","","","https://www.amazon.es/dp/B07KD6624B/ref=gw_es_desk_h1_aucc_ck_qh_q4_noprice"
"https://www.amazon.es/gp/yourstore/home?ref_=nav_cs_ys","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","1","","109","109","55.330","0","0","0","0","","","","","","","","","","https://www.amazon.es/gp/yourstore/home?ref_=nav_cs_ys"
"https://www.amazon.es/erbolario-Iris-Eau-Parfum-Pack/dp/B005IRNDSG?pd_rd_w=9ZyRv&pf_rd_p=aa5c71c1-ec78-4a31-b740-ed73e7240204&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7374","57","5.182","1","","1","1","0.510","2","2","0","0","","","","","4ac51c97e5407978be545f5f3ea0484f","0.067","","","","https://www.amazon.es/erbolario-Iris-Eau-Parfum-Pack/dp/B005IRNDSG?pd_rd_w=9ZyRv&pf_rd_p=aa5c71c1-ec78-4a31-b740-ed73e7240204&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/b?node=13350923031","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon Locker @ Amazon.es","25","271","Compras en línea de Amazon Locker en Amazon.es","46","331","Amazon Locker","13","","0","","0","","0","","0","","","","https://www.amazon.es/b?ie=UTF8&node=13350923031","","","","","237100","916","2.752","1","","110","109","55.330","74","72","33","32","","","","","458c28667cab2be57174246c5a3fa66e","0.266","","","","https://www.amazon.es/b?node=13350923031"
"https://www.amazon.es/b/ref=alesgwhc?node=14606457031","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7117","57","5.369","1","","4","3","1.520","2","2","0","0","","","","","7867ffd2cf8924235a1d76315cd2a171","0.105","","","","https://www.amazon.es/b/ref=alesgwhc?node=14606457031"
"https://www.amazon.es/b/?node=15419504031&ref_=nav_cs_shoppertoolkit","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Bienvenido! @ Amazon.es","23","235","Compras en línea de Bienvenido! en Amazon.es","44","306","Bienvenido!","11","","0","","0","","0","","0","","","","https://www.amazon.es/b?ie=UTF8&node=15419504031","","","","","285782","528","1.293","1","","110","109","55.330","90","88","33","32","","","","","b04e90fbbae7441f1e9701fd6289ff58","0.240","","","","https://www.amazon.es/b/?node=15419504031&ref_=nav_cs_shoppertoolkit"
